search_point_url,href,name
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Amit%C3%A1+Laser/data=!4m5!3m4!1s0x94ce5a05df1a2337:0x6280a71e74943d87!8m2!3d-23.6022568!4d-46.6643272?authuser=0&hl=en&rclk=1,Amitá Laser
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Laser+Fast+-+Matriz/data=!4m5!3m4!1s0x94ce57b459dc717d:0x8b5504720fd6f508!8m2!3d-23.5956707!4d-46.6856083?authuser=0&hl=en&rclk=1,Laser Fast - Matriz
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Vila+Olimpia/data=!4m5!3m4!1s0x94ce57393773a41b:0x627f9c8a102dbbc!8m2!3d-23.5953215!4d-46.6867275?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Vila Olimpia
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce5790ad439283:0x81be6cf184e2877d!8m2!3d-23.596329!4d-46.6871615?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Laser+Fast+SP+-+Shopping+Ibirapuera/data=!4m5!3m4!1s0x94ce5bb1d6e6aee3:0x8fadae505f8aef0!8m2!3d-23.6102554!4d-46.6666907?authuser=0&hl=en&rclk=1,Laser Fast SP - Shopping Ibirapuera
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/LikeLaser/data=!4m5!3m4!1s0x94ce5790c163f25b:0x6d0ed41a1251b457!8m2!3d-23.5956297!4d-46.6891506?authuser=0&hl=en&rclk=1,LikeLaser
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Instituto+de+Laser/data=!4m5!3m4!1s0x94ce5a1b418c37c3:0x1ab60807bd65f25b!8m2!3d-23.6012315!4d-46.6612109?authuser=0&hl=en&rclk=1,Instituto de Laser
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Ibis+Santo+Amaro/data=!4m5!3m4!1s0x94ce576811771cf1:0x82998ab0bbe41721!8m2!3d-23.5962143!4d-46.6731968?authuser=0&hl=en&rclk=1,Espaçolaser Ibis Santo Amaro
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce51920663ade7:0xa10cddb6b0c3b45e!8m2!3d-23.6110344!4d-46.6854366?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Ibirapuera/data=!4m5!3m4!1s0x94ce5bfd12620f2b:0x17916708793edebd!8m2!3d-23.6041821!4d-46.6622801?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Ibirapuera
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Market+Place/data=!4m5!3m4!1s0x94ce517ba7aee349:0x1ba93a851da7b545!8m2!3d-23.6135566!4d-46.6959653?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Market Place
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Moema/data=!4m5!3m4!1s0x94ce5a083a5b7221:0xa584c37d5db556d1!8m2!3d-23.609711!4d-46.6696729?authuser=0&hl=en&rclk=1,Espaçolaser Moema
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Maislaser+Brooklin/data=!4m5!3m4!1s0x94ce51f773973a01:0xd58ec6e1bd4ad427!8m2!3d-23.6078337!4d-46.6900215?authuser=0&hl=en&rclk=1,Maislaser Brooklin
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/M.+D.+Laser/data=!4m5!3m4!1s0x94ce5756b3761c59:0x61bd7e2b907aab83!8m2!3d-23.5947952!4d-46.6752185?authuser=0&hl=en&rclk=1,M. D. Laser
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Laser+Prime/data=!4m5!3m4!1s0x94ce5be36a697ac9:0x1184564f2b1d9361!8m2!3d-23.6041979!4d-46.6623014?authuser=0&hl=en&rclk=1,Laser Prime
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Laser+Center+Ibirapuera/data=!4m5!3m4!1s0x94ce5a04afa0fe31:0x640a11eb0d427f60!8m2!3d-23.6012276!4d-46.6612773?authuser=0&hl=en&rclk=1,Laser Center Ibirapuera
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Expert+Laser/data=!4m5!3m4!1s0x94ce5b470049871d:0x7768bc7bdb3e91a1!8m2!3d-23.6038749!4d-46.6594441?authuser=0&hl=en&rclk=1,Expert Laser
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/OpenLaser+Vila+Ol%C3%ADmpia/data=!4m5!3m4!1s0x94ce577fdd43bec3:0x4efd207e78c4ca4e!8m2!3d-23.5965035!4d-46.6893905?authuser=0&hl=en&rclk=1,OpenLaser Vila Olímpia
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/OpenLaser+Shopping+Ibirapuera/data=!4m5!3m4!1s0x94ce5b1e8b174319:0xdb89f3ddeaff0c4d!8m2!3d-23.6102767!4d-46.6666325?authuser=0&hl=en&rclk=1,OpenLaser Shopping Ibirapuera
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/Maislaser+Moema/data=!4m5!3m4!1s0x94ce5b2aa900186f:0x83fb6c7bb9672337!8m2!3d-23.6040303!4d-46.6698172?authuser=0&hl=en&rclk=1,Maislaser Moema
"laser/@-23.6095261,-46.6762946,15z",https://www.google.com/maps/place/OpenLaser+-+Depila%C3%A7%C3%A3o+a+laser/data=!4m5!3m4!1s0x94ce5a0794541463:0xd70421072f8d7628!8m2!3d-23.6053457!4d-46.6617415?authuser=0&hl=en&rclk=1,OpenLaser - Depilação a laser
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Cidade+Jardim/data=!4m5!3m4!1s0x94ce57a9f986464b:0x6161716d8a245f6a!8m2!3d-23.5983284!4d-46.6975837?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Cidade Jardim
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/LikeLaser/data=!4m5!3m4!1s0x94ce5790c163f25b:0x6d0ed41a1251b457!8m2!3d-23.5956297!4d-46.6891506?authuser=0&hl=en&rclk=1,LikeLaser
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Maislaser+Brooklin/data=!4m5!3m4!1s0x94ce51f773973a01:0xd58ec6e1bd4ad427!8m2!3d-23.6078337!4d-46.6900215?authuser=0&hl=en&rclk=1,Maislaser Brooklin
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/OpenLaser+Vila+Ol%C3%ADmpia/data=!4m5!3m4!1s0x94ce577fdd43bec3:0x4efd207e78c4ca4e!8m2!3d-23.5965035!4d-46.6893905?authuser=0&hl=en&rclk=1,OpenLaser Vila Olímpia
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Depila+Laser/data=!4m5!3m4!1s0x94ce51a3b29b93db:0xc417574726981ae3!8m2!3d-23.6069024!4d-46.6927774?authuser=0&hl=en&rclk=1,Depila Laser
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce5790ad439283:0x81be6cf184e2877d!8m2!3d-23.596329!4d-46.6871615?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Laser+Fast+-+Matriz/data=!4m5!3m4!1s0x94ce57b459dc717d:0x8b5504720fd6f508!8m2!3d-23.5956707!4d-46.6856083?authuser=0&hl=en&rclk=1,Laser Fast - Matriz
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/HEALTHY+LASER+%26+SKIN+CARE+LTDA/data=!4m5!3m4!1s0x94ce50cb70af6509:0x393ccf385382d63c!8m2!3d-23.6089973!4d-46.6940474?authuser=0&hl=en&rclk=1,HEALTHY LASER & SKIN CARE LTDA
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Market+Place/data=!4m5!3m4!1s0x94ce517ba7aee349:0x1ba93a851da7b545!8m2!3d-23.6135566!4d-46.6959653?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Market Place
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+D%26D/data=!4m5!3m4!1s0x94ce5171127b4df7:0x32a6be912d2c7f1a!8m2!3d-23.607904!4d-46.69671?authuser=0&hl=en&rclk=1,Espaçolaser Shopping D&D
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Instituto+de+Laser+e+Hospitalar+do+Paran%C3%A1/data=!4m5!3m4!1s0x94ce50cd24a14103:0x1d62023cd8149e6d!8m2!3d-23.6102495!4d-46.6973603?authuser=0&hl=en&rclk=1,Instituto de Laser e Hospitalar do Paraná
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Vila+Olimpia/data=!4m5!3m4!1s0x94ce57393773a41b:0x627f9c8a102dbbc!8m2!3d-23.5953215!4d-46.6867275?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Vila Olimpia
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce51920663ade7:0xa10cddb6b0c3b45e!8m2!3d-23.6110344!4d-46.6854366?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/DPI+Est%C3%A9tica/data=!4m5!3m4!1s0x94ce57481adb4bed:0x8bfd2e8e5bdfdc95!8m2!3d-23.5964379!4d-46.6893812?authuser=0&hl=en&rclk=1,DPI Estética
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Laser+Star/data=!4m5!3m4!1s0x94c5f5082ff21203:0xdd73ae687fb4fa0b!8m2!3d-23.5930301!4d-46.6862799?authuser=0&hl=en&rclk=1,Laser Star
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Butanta/data=!4m5!3m4!1s0x94ce56f47c72c35d:0x6a02f165f9316113!8m2!3d-23.5851757!4d-46.7254031?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Butanta
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Parque+da+Cidade/data=!4m5!3m4!1s0x94ce51448782d0d7:0x21a2404953ccf2bd!8m2!3d-23.6221741!4d-46.7015584?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Parque da Cidade
"laser/@-23.6035488,-46.710541,15z","https://www.google.com/maps/place/Depila%C3%A7%C3%A3o+a+laser,+Foto+Depila%C3%A7%C3%A3o,+Micro+pigmenta%C3%A7%C3%A3o+Capilar,+Corporal+Morumbi/data=!4m5!3m4!1s0x94ce572bfdb8df3d:0x471ddfa7c7d49d7b!8m2!3d-23.5972307!4d-46.7078983?authuser=0&hl=en&rclk=1","Depilação a laser, Foto Depilação, Micro pigmentação Capilar, Corporal Morumbi"
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce517ab46300dd:0x4faafd0e8ad1668d!8m2!3d-23.6231169!4d-46.6986074?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.6035488,-46.710541,15z",https://www.google.com/maps/place/Medical+Laser/data=!4m5!3m4!1s0x94ce5a04556dbced:0xa85e03e103fa9404!8m2!3d-23.5897204!4d-46.6793697?authuser=0&hl=en&rclk=1,Medical Laser
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Butanta/data=!4m5!3m4!1s0x94ce56f47c72c35d:0x6a02f165f9316113!8m2!3d-23.5851757!4d-46.7254031?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Butanta
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Central+Laser+Com%C3%A9rcio+de+Equipamentos+M/data=!4m5!3m4!1s0x94ce55df5bd9e59f:0x3bcd6e07a5eb516c!8m2!3d-23.5724166!4d-46.7483192?authuser=0&hl=en&rclk=1,Central Laser Comércio de Equipamentos M
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+-+Raposo+Shopping/data=!4m5!3m4!1s0x94ce55d4eeb817d5:0xce69e8d9df786e0a!8m2!3d-23.5880111!4d-46.7510157?authuser=0&hl=en&rclk=1,Espaçolaser - Raposo Shopping
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/N%C3%A3o%2BPelo+Jardim+Bonfiglioli/data=!4m5!3m4!1s0x94ce567b0dc05fc9:0x47d8dbec81ddc248!8m2!3d-23.5783983!4d-46.7399726?authuser=0&hl=en&rclk=1,Não+Pelo Jardim Bonfiglioli
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Lasertools+Tecnologia+Ltda/data=!4m5!3m4!1s0x94ce55e3d8841b9b:0xad94ef3e1d698f4a!8m2!3d-23.5646718!4d-46.7508482?authuser=0&hl=en&rclk=1,Lasertools Tecnologia Ltda
"laser/@-23.5779851,-46.7322991,15z","https://www.google.com/maps/place/Laser+glass+-+Solutions+in+glass,+stainless+steel+and+aluminum./data=!4m5!3m4!1s0x94ce569b0164469f:0x55b3d4ff5c7c2e80!8m2!3d-23.584624!4d-46.7400293?authuser=0&hl=en&rclk=1","Laser glass - Solutions in glass, stainless steel and aluminum."
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/OpenLaser+Shopping+Eldorado+-+Depila%C3%A7%C3%A3o+Definitiva+-+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce57d12cb0a22d:0x41679dd3fb1bee75!8m2!3d-23.5728942!4d-46.6962897?authuser=0&hl=en&rclk=1,OpenLaser Shopping Eldorado - Depilação Definitiva - Depilação a Laser
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Paradise+Laser+Unidade+Morumbi/data=!4m5!3m4!1s0x94ce57aaefcf5e13:0x33aaf7116f41d419!8m2!3d-23.5926579!4d-46.7211288?authuser=0&hl=en&rclk=1,Paradise Laser Unidade Morumbi
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Extra+Jaguare/data=!4m5!3m4!1s0x94ce55facc2763e7:0x8c44252c0f4467ec!8m2!3d-23.5597351!4d-46.747274?authuser=0&hl=en&rclk=1,Espaçolaser Extra Jaguare
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Vila+Sao+Francisco/data=!4m5!3m4!1s0x94ce55b7b6e268c5:0xa1861db246eaebe9!8m2!3d-23.5576478!4d-46.7577796?authuser=0&hl=en&rclk=1,Espaçolaser Vila Sao Francisco
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Itau+Faria+Lima/data=!4m5!3m4!1s0x94ce57fb805d075d:0x8f6b8e39fa1e99ef!8m2!3d-23.5683624!4d-46.6928756?authuser=0&hl=en&rclk=1,Espaçolaser Itau Faria Lima
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Villa+Lobos/data=!4m5!3m4!1s0x94ce563b1f2be27d:0xfe35e0d22ddc0b6e!8m2!3d-23.551169!4d-46.7216455?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Villa Lobos
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Pedroso+de+Morais/data=!4m5!3m4!1s0x94ce57130a8977c3:0x7085681ddc4d0045!8m2!3d-23.5541469!4d-46.7074565?authuser=0&hl=en&rclk=1,Espaçolaser Pedroso de Morais
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Iguatemi+Faria+Lima/data=!4m5!3m4!1s0x94ce576d78fdbdb5:0x48a86f9c66424ac2!8m2!3d-23.57692!4d-46.6879699?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Iguatemi Faria Lima
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Laser+Fast+-+Matriz/data=!4m5!3m4!1s0x94ce57b459dc717d:0x8b5504720fd6f508!8m2!3d-23.5956707!4d-46.6856083?authuser=0&hl=en&rclk=1,Laser Fast - Matriz
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Maislaser+-+Vila+Madalena/data=!4m5!3m4!1s0x94ce570d0a640bb3:0x7906068da249d721!8m2!3d-23.556699!4d-46.6921912?authuser=0&hl=en&rclk=1,Maislaser - Vila Madalena
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Giolaser+Pinheiros+-+Depila%C3%A7%C3%A3o+a+Laser+e+Est%C3%A9tica/data=!4m5!3m4!1s0x94ce573119d32597:0xa9ff9038ecb07097!8m2!3d-23.5637615!4d-46.6859605?authuser=0&hl=en&rclk=1,Giolaser Pinheiros - Depilação a Laser e Estética
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce571575ba0c83:0x81f7b2f55b5532c6!8m2!3d-23.5636703!4d-46.6873208?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/L%E2%80%99equipe+Laser+Loca%C3%A7%C3%B5es/data=!4m5!3m4!1s0x94ce574d395e7fe7:0x23bead55e46a5900!8m2!3d-23.5855457!4d-46.7257978?authuser=0&hl=en&rclk=1,L’equipe Laser Locações
"laser/@-23.5779851,-46.7322991,15z",https://www.google.com/maps/place/LikeLaser/data=!4m5!3m4!1s0x94ce5790c163f25b:0x6d0ed41a1251b457!8m2!3d-23.5956297!4d-46.6891506?authuser=0&hl=en&rclk=1,LikeLaser
